Time,Sym,C/P,Exp,Strike,Spot,BidAsk,Orders,Vol,Prems,OI,Diff(%),ITM
9/1/2021 9:31,SNOW,Call,9/3/2021,310,305.72,3.35,9,1.17K,364.00K,2.12K,1.57,1
8/31/2021 15:56,BTCM,Call,10/15/2021,12.5,9.41,0.83,7,4.71K,380.85K,879,37.88,1
8/31/2021 15:27,FBRX,Put,9/17/2021,15,29.09,4.15,6,747,306.38K,21.00K,95.25,1
8/31/2021 15:07,BILL,Call,10/15/2021,280,275.65,17.5,5,893,1.52M,162,1.82,1
8/31/2021 14:51,PUBM,Call,9/17/2021,30,29.61,1.85,5,1.08K,170.30K,3.45K,4.03,1
8/31/2021 14:49,CCL,Call,11/19/2021,25,23.99,1.91,5,1.61K,314.99K,20.19K,4.23,1
8/31/2021 14:44,CGC,Call,10/15/2021,17.5,17.49,1.31,5,1.41K,186.59K,1.72K,0.06,1
8/31/2021 14:30,KSU,Put,9/17/2021,280,283.92,4.8,5,355,177.70K,9.61K,1.32,1
8/31/2021 14:22,MEOH,Call,1/21/2022,40,37.25,2.5,6,799,202.54K,4.03K,7.58,1
8/31/2021 13:49,MP,Call,12/17/2021,35,33.72,4.05,5,860,325.60K,4.53K,5.37,1
8/31/2021 13:39,SHOP,Put,9/3/2021,1520,1534.36,12.5,5,352,419.76K,190,1.24,1
8/31/2021 13:16,SPOT,Call,1/21/2022,250,234.36,16.2,5,250,397.50K,1.93K,6.95,1
8/31/2021 13:00,PSFE,Call,1/21/2022,9,8.41,1.28,5,1.95K,250.12K,2.84K,6.95,1
8/31/2021 12:58,HUT,Call,1/21/2022,12.5,8.06,1.62,5,1.12K,181.87K,6.77K,54.88,1
8/31/2021 12:45,NUE,Put,1/21/2022,105,118.27,5.75,5,364,212.47K,426,12.55,1
8/31/2021 12:42,MRK,Call,12/17/2021,82.5,76.51,0.98,5,1.74K,168.31K,64,7.67,1
8/31/2021 12:27,SE,Call,9/3/2021,340,336.93,3.98,5,519,196.05K,357,1.39,1
8/31/2021 12:13,BAC,Call,1/21/2022,45,41.99,1.45,5,3.59K,507.54K,105.20K,7.66,1
8/31/2021 11:55,BIDU,Call,9/17/2021,160,155.4,3.12,6,756,243.04K,3.56K,2.99,1
8/31/2021 11:48,LYFT,Put,1/21/2022,47.5,47.51,5.38,7,735,397.37K,1.47K,0.1,1
8/31/2021 11:42,MARA,Call,10/15/2021,41,40.27,5.73,9,2.61K,1.50M,151,1.94,1
8/31/2021 11:38,JBLU,Call,1/21/2022,17,15.2,1.03,7,1.94K,197.76K,5.16K,11.98,0
8/31/2021 11:35,LYFT,Call,1/21/2022,52.5,47.61,3.55,8,1.14K,406.56K,1.56K,10.47,1
8/31/2021 11:32,LYFT,Put,1/21/2022,45,47.5,4.17,7,1.43K,601.86K,3.63K,5.6,1
8/31/2021 11:05,CMPS,Put,11/19/2021,22.5,32.97,4.2,5,500,211.00K,2.26K,46.72,0
8/31/2021 10:58,GOOG,Put,9/10/2021,2890,2913.88,20.65,5,915,1.91M,36,0.84,1
8/31/2021 10:53,V,Call,1/21/2022,240,231.45,8.75,5,438,382.79K,6.74K,3.7,0
8/31/2021 10:35,ARKK,Put,10/15/2021,120,121.57,5.38,5,5.02K,2.69M,1.23K,1.16,1
8/31/2021 10:34,ENPH,Put,10/15/2021,170,172.47,10.85,5,431,473.11K,171,1.51,1
8/31/2021 10:18,AFRM,Call,9/17/2021,100,92.39,4.6,6,534,275.50K,4.84K,7.85,1
8/31/2021 10:08,SNAP,Call,10/15/2021,80,75.54,3.02,6,1.01K,304.24K,17.52K,6.14,1
8/31/2021 10:00,GOLD,Call,1/21/2022,20,19.92,1.49,6,2.29K,340.70K,32.32K,0.44,1
8/31/2021 10:00,CVX,Put,3/18/2022,95,97.54,7.25,5,697,508.81K,982,2.68,1
8/31/2021 9:43,FB,Call,9/3/2021,385,382.67,2.53,13,3.94K,907.20K,4.57K,0.84,0
8/31/2021 9:35,NVDA,Call,11/19/2021,230,223.68,13.2,8,1.25K,1.65M,1.98K,2.69,1
8/31/2021 9:34,BBIG,Call,9/17/2021,7.5,6.7,1.07,5,1.32K,155.19K,48.44K,10.99,1
8/31/2021 9:33,GOOGL,Call,9/3/2021,2930,2897.26,8,6,875,683.62K,654,0.98,1
8/31/2021 9:32,SQ,Call,9/3/2021,280,275.08,2.46,7,1.14K,293.78K,3.42K,1.75,0
8/31/2021 9:30,TSLA,Call,9/3/2021,750,734.43,5.45,11,1.44K,640.88K,30.37K,2.03,1
8/30/2021 15:50,VIAC,Put,9/17/2021,40,40.2,1.19,5,1.40K,159.15K,17.81K,0.84,1
8/30/2021 15:34,RCL,Call,1/20/2023,120,82.04,6.67,6,462,315.62K,4.14K,46.33,0
8/30/2021 15:28,WYNN,Call,12/17/2021,140,100.14,1.08,5,2.98K,353.42K,19.27K,39.28,0
8/30/2021 15:25,HOOD,Put,9/3/2021,43,43.12,2.48,16,8.88K,1.15M,2.14K,2.9,1
8/30/2021 14:20,TRHC,Call,10/15/2021,35,31.98,2.65,5,672,211.42K,2.38K,8.05,0
8/30/2021 14:10,CMCSA,Call,1/21/2022,60,59.65,3,5,2.01K,614.07K,23.18K,0.6,1
8/30/2021 13:48,FL,Call,1/21/2022,70,55.88,1.27,5,1.70K,218.80K,1.84K,25.22,0
8/30/2021 13:39,PANW,Call,10/15/2021,500,463.69,4.9,6,1.12K,503.45K,2.21K,8.61,1
8/30/2021 13:20,GSAT,Call,10/15/2021,3,2.32,0.38,5,15.50K,619.96K,3.39K,34.3,0
8/30/2021 13:16,LOW,Put,6/17/2022,175,206.68,8.1,5,401,328.82K,1.24K,18.1,0
8/30/2021 12:49,GOOGL,Call,9/17/2021,2900,2898.43,39.3,12,650,2.56M,2.65K,0.1,1
8/30/2021 12:25,HOFV,Call,10/15/2021,5,3.51,0.38,6,5.29K,199.64K,638,43.25,0
8/30/2021 12:22,DASH,Call,9/3/2021,195,193.38,3.07,8,1.05K,302.69K,653,1.17,1
8/30/2021 12:10,KRNT,Call,11/19/2021,145,131.64,5,5,250,135.50K,1,9.62,1
8/30/2021 11:56,LUV,Call,10/15/2021,55,49.39,0.57,10,19.09K,1.10M,24.16K,11.17,1
8/30/2021 11:53,DAL,Call,10/15/2021,44,40.28,0.82,5,7.03K,610.36K,13.37K,9.15,1
8/30/2021 11:26,AMAT,Put,1/20/2023,90,135.88,4.92,7,773,386.50K,1.92K,50.95,0
8/30/2021 11:26,FBRX,Put,9/17/2021,15,28.75,4.1,5,1.43K,593.16K,17.20K,91.53,1
8/30/2021 11:02,LC,Call,1/21/2022,30,28.25,3.65,5,464,169.36K,4.00K,6.19,1
8/30/2021 10:59,BURL,Call,10/15/2021,310,301.2,9.05,5,582,575.39K,26,2.64,1
8/30/2021 10:55,GPS,Call,9/17/2021,26.5,26.44,1.1,5,1.79K,187.50K,593,0.52,1
8/30/2021 10:49,TSM,Call,1/21/2022,130,119.26,4.12,5,480,200.06K,12.51K,9.05,0
8/30/2021 10:48,TWTR,Put,11/19/2021,60,64.82,3.07,7,672,208.32K,1.04K,8.12,1
8/30/2021 10:43,CPNG,Call,11/19/2021,30,29.49,2.68,5,679,177.13K,2.22K,2.54,1
8/30/2021 10:40,PRCH,Call,12/17/2021,25,20.01,1.48,5,2.35K,337.50K,5.34K,26.7,0
8/30/2021 10:18,DKS,Put,9/17/2021,140,141.54,4.15,6,438,183.88K,57,1.01,1
8/30/2021 10:11,ELAN,Call,1/20/2023,35,33.68,4.7,11,1.18K,589.73K,285,3.76,0
8/30/2021 10:08,CZR,Call,12/17/2021,110,102.68,7.95,5,470,371.55K,17.33K,7.48,1
8/30/2021 10:07,FB,Call,9/3/2021,375,374.83,3.4,25,3.30K,970.02K,7.91K,0.31,1
8/30/2021 10:04,STM,Call,2/18/2022,45,44.74,3.95,6,773,306.52K,827,0.57,1
8/30/2021 9:38,IWM,Call,9/17/2021,230,226.07,1.98,9,12.03K,2.44M,50.14K,1.67,1
8/30/2021 9:36,AFRM,Call,9/17/2021,100,96.56,8.7,5,1.27K,1.13M,1.06K,3.71,1
8/30/2021 9:35,SQ,Call,9/3/2021,275,273.2,4.17,5,491,175.85K,2.26K,0.87,1
8/30/2021 9:34,MSFT,Call,9/3/2021,302.5,301.88,1.93,6,1.72K,299.58K,5.11K,0.34,1
8/30/2021 9:30,AMD,Call,9/3/2021,115,113.29,1.88,12,3.56K,616.32K,11.10K,1.49,1
8/27/2021 15:53,X,Put,10/15/2021,25,27.51,1.17,5,1.34K,149.60K,4.93K,10.91,1
8/27/2021 15:47,REKR,Put,1/21/2022,10,10.26,3.07,5,500,150.70K,1.18K,2.99,1
8/27/2021 15:07,COIN,Call,9/17/2021,265,257.65,8.3,9,751,620.06K,632,2.94,1
8/27/2021 14:49,FUTU,Put,10/15/2021,85,96.53,6.05,5,274,168.69K,237,14.12,1
8/27/2021 14:47,BILL,Call,9/17/2021,300,283.23,6.85,5,804,348.20K,155,9.52,1
8/27/2021 14:37,TQQQ,Call,9/3/2021,146,145.3,2.15,5,4.07K,806.26K,659,0.93,1
8/27/2021 14:28,BTBT,Call,9/17/2021,12.5,12.48,2.18,5,2.75K,513.36K,6.37K,3.53,1
8/27/2021 13:58,FBRX,Put,9/17/2021,15,28.39,3.85,5,620,242.31K,15.96K,89.45,1
8/27/2021 13:28,SEAS,Call,10/8/2021,51,50.22,3.15,6,1.86K,565.82K,0,1.97,1
8/27/2021 13:16,ALGT,Put,9/17/2021,185,191.55,3.45,5,763,287.68K,5,2.98,1
8/27/2021 12:32,AEO,Call,9/3/2021,33.5,32.45,1.02,5,2.90K,304.10K,3.32K,3.11,0
8/27/2021 12:31,BBBY,Put,10/15/2021,27,28.61,2.52,5,499,127.24K,1.81K,5.76,1
8/27/2021 12:22,ASML,Put,11/19/2021,610,830.4,4.35,5,1.14K,597.35K,0,36.13,0
8/27/2021 11:57,GOOGL,Call,9/3/2021,2900,2872.95,12.55,7,687,803.76K,334,1.26,1
8/27/2021 11:45,PENN,Call,1/20/2023,120,82.76,12.05,5,359,434.23K,201,45.55,0
8/27/2021 11:33,AAL,Call,9/17/2021,21,20.31,0.57,6,3.00K,171.89K,12.27K,3.49,1
8/27/2021 11:20,DELL,Call,10/15/2021,100,96.67,2.24,5,4.90K,1.17M,4.98K,3.47,1
8/27/2021 11:17,CLF,Call,9/17/2021,26,24.66,0.8,7,3.32K,256.13K,10.61K,5.63,1
8/27/2021 11:15,MS,Put,1/20/2023,105,105.22,15.5,6,366,570.96K,167,0.24,1
8/27/2021 11:10,X,Call,9/17/2021,30,27.68,0.69,5,2.49K,164.49K,31.20K,8.57,0
8/27/2021 11:09,AUPH,Call,10/15/2021,20,18.56,3.3,5,1.11K,367.92K,9.83K,8.55,1
8/27/2021 10:54,WDC,Call,9/17/2021,68,64.04,1.35,7,3.86K,530.36K,205,6.19,0
8/27/2021 10:52,DISCA,Call,9/17/2021,30,28.04,0.42,5,6.66K,286.42K,4.75K,7,0
8/27/2021 10:36,MRVL,Put,1/21/2022,55,61.67,2.73,6,1.11K,307.52K,2.64K,12.15,0
8/27/2021 10:36,TSM,Put,1/21/2022,100,118.83,2.37,5,803,192.00K,23.13K,18.85,0
8/27/2021 10:29,RIOT,Call,1/20/2023,115,37.96,7.2,8,1.20K,878.20K,9.62K,205.45,0
8/27/2021 9:52,GDS,Put,9/17/2021,45,50.42,2.57,9,2.35K,572.23K,16.93K,13.03,0
8/27/2021 9:51,FB,Call,9/10/2021,370,367.18,4.42,5,468,208.06K,792,0.79,1
8/27/2021 9:50,MARA,Call,1/20/2023,70,37.42,12.6,5,585,740.04K,6.72K,87.5,0
8/27/2021 9:48,BBIG,Call,1/21/2022,4,3.52,0.6,5,3.88K,235.16K,17.02K,13.92,1
8/27/2021 9:46,ROOT,Call,9/17/2021,7.5,6.34,0.42,5,4.71K,192.04K,20.69K,19.39,1
8/27/2021 9:39,SPY,Put,10/15/2021,440,447.51,7.14,10,2.16K,1.54M,37.04K,1.71,1
8/27/2021 9:33,AMC,Call,1/20/2023,145,40.78,9.28,5,618,623.74K,13.29K,260.25,0
8/27/2021 9:32,GME,Call,9/10/2021,450,208.51,3.9,5,500,190.99K,315,116.87,0
8/26/2021 15:43,CLF,Call,1/21/2022,28,23.89,2.41,12,2.22K,536.30K,10.20K,16.94,0
8/26/2021 15:27,IAA,Call,11/19/2021,55,53.01,3.25,6,2.89K,899.24K,16.46K,3.86,1
8/26/2021 14:22,ASTS,Call,1/20/2023,15,10.93,3.75,6,700,255.00K,5.94K,40.25,0
8/26/2021 14:04,XLF,Call,9/3/2021,39,38.58,0.28,5,38.13K,1.17M,16.87K,0.87,1
8/26/2021 13:59,DLO,Put,9/17/2021,60,63.35,3.25,5,750,245.87K,1.13K,5.53,1
8/26/2021 13:25,PDD,Put,1/21/2022,80,96.07,6.27,7,600,373.37K,4.98K,20.52,0
8/26/2021 13:19,GM,Call,10/15/2021,50,48.69,1.86,5,1.15K,218.69K,17.91K,2.46,1
8/26/2021 13:07,INTC,Put,3/18/2022,47.5,53.16,2.29,9,2.52K,575.70K,1.50K,11.94,0
8/26/2021 13:03,FIS,Call,10/15/2021,130,128.68,3.5,6,1.28K,437.64K,6.09K,1.16,1
8/26/2021 12:50,AMAT,Put,10/15/2021,120,133.11,2.06,5,964,198.26K,4.15K,10.8,0
8/26/2021 12:44,PBR,Put,1/20/2023,10,10.9,2.11,5,2.08K,447.42K,68.64K,8.97,1
8/26/2021 12:28,FDX,Call,9/3/2021,270,268.78,2.98,6,986,296.00K,1.65K,0.48,0
8/26/2021 12:27,MSTR,Call,1/21/2022,1900,699.22,13.45,6,600,859.70K,1.66K,172.05,0
8/26/2021 11:44,DIS,Put,3/18/2022,155,177.48,4.95,7,768,382.07K,217,14.54,0
8/26/2021 11:37,EQT,Call,12/17/2021,24,17.5,0.42,5,5.07K,228.19K,71,37.33,0
8/26/2021 11:21,PENN,Put,1/21/2022,80,80.6,11.3,8,855,980.57K,592,0.32,1
8/26/2021 11:19,SNAP,Call,11/19/2021,75,71.89,6.22,15,4.40K,2.72M,12.42K,4.34,1
8/26/2021 11:01,CCL,Put,3/18/2022,20,23.65,1.89,10,3.08K,581.86K,21.14K,18.4,0
8/26/2021 10:57,TIGR,Call,9/17/2021,15,13.66,1.02,5,2.25K,249.13K,7.65K,7.17,1
8/26/2021 10:56,SE,Call,11/19/2021,320,314.82,25.82,10,1.12K,2.93M,402,1.59,1
8/26/2021 10:49,MRK,Put,10/15/2021,75,76.86,1.38,5,1.25K,179.25K,1.74K,2.28,1
8/26/2021 10:43,COIN,Put,10/15/2021,250,250.35,18.45,5,806,1.47M,742,0.26,1
8/26/2021 10:43,SHOP,Put,12/17/2021,1525,1527.58,136,5,1.29K,17.48M,0,0.3,1
8/26/2021 10:35,MRVL,Put,8/27/2021,60.5,63.2,1.24,8,5.86K,786.21K,107,4.41,1
8/26/2021 10:33,SNAP,Call,11/19/2021,80,73.56,4.97,10,969,484.50K,253,8.74,1
8/26/2021 10:27,DKNG,Put,1/21/2022,55,59.07,5.85,22,2.45K,1.43M,9.39K,7.32,1
8/26/2021 10:26,RIOT,Put,9/17/2021,35,37.49,2.27,6,1.40K,335.25K,3.38K,6.25,1
8/26/2021 10:25,IWM,Call,9/30/2021,227,222.95,3.51,10,5.61K,1.97M,304,1.77,1
8/26/2021 10:24,AMGN,Put,10/15/2021,220,220.43,5.93,6,725,437.95K,1.13K,0.26,1
8/26/2021 10:23,AEO,Call,9/3/2021,31.5,30.34,0.9,5,4.19K,396.92K,10,3.81,1
8/26/2021 10:18,UPST,Call,8/27/2021,220,216.52,2.72,5,470,154.00K,1.18K,1.26,1
8/26/2021 10:15,COTY,Call,11/19/2021,11,9.48,0.54,6,6.67K,413.63K,9.51K,16.49,0
8/26/2021 10:14,KWEB,Put,2/18/2022,32,49.28,0.95,5,6.47K,627.28K,1,54.02,0
8/26/2021 10:11,MA,Call,1/21/2022,400,354.38,7.4,5,353,268.02K,3.53K,12.71,0
8/26/2021 10:05,PYPL,Call,9/3/2021,285,276.89,1,12,6.87K,681.54K,9.75K,3.01,1
8/26/2021 10:04,JD,Put,9/17/2021,75,76.75,2.43,5,915,221.38K,20.59K,2.22,1
8/26/2021 10:03,ROKU,Call,8/27/2021,370,365.1,3.9,13,2.37K,715.10K,2.99K,1.74,1
8/26/2021 10:02,QQQ,Put,11/19/2021,365,373.96,10.68,15,2.78K,2.95M,11.52K,2.49,1
8/26/2021 10:00,GS,Call,8/27/2021,420,419.23,2.91,8,1.26K,340.52K,1.08K,0.23,1
8/26/2021 9:59,JPM,Call,9/3/2021,165,163.63,1.49,5,1.67K,249.22K,2.77K,0.89,1
8/26/2021 9:53,ROKU,Call,8/27/2021,360,357.06,3.67,5,530,184.75K,2.31K,0.96,1
8/26/2021 9:53,AXP,Call,12/17/2021,170,165.03,7.22,6,1.41K,1.05M,72,3.03,1
8/26/2021 9:50,KSS,Put,10/15/2021,50,57.79,1.19,5,3.08K,382.51K,901,15.55,1
8/26/2021 9:45,PTON,Call,3/18/2022,150,120.61,10.6,9,1.14K,1.19M,181,24.68,0
8/26/2021 9:44,WYNN,Call,12/17/2021,105,101.02,7.95,6,741,592.80K,3.15K,4.19,1
8/26/2021 9:40,IWM,Call,9/3/2021,225,221.74,1.33,5,8.47K,1.11M,7.76K,1.42,1
8/26/2021 9:30,NVDA,Call,8/27/2021,225,222.56,1.59,5,1.21K,178.61K,25.77K,1,1
8/26/2021 9:30,SNOW,Call,8/27/2021,305,301.84,5.35,5,613,317.97K,1.28K,1.2,1
8/25/2021 15:52,UNH,Call,12/17/2021,440,420.22,11.1,7,872,1.01M,2.38K,4.62,1
8/25/2021 15:36,PANW,Call,8/27/2021,450,448.73,3.65,5,1.02K,308.53K,1.08K,1.51,1
8/25/2021 15:23,IWM,Put,10/15/2021,213,223.15,4.13,44,49.22K,20.24M,5.71K,4.94,0
8/25/2021 15:23,NTES,Put,3/18/2022,85,91.57,8.75,5,392,357.96K,253,7.55,1
8/25/2021 15:14,FBRX,Put,9/17/2021,15,28.24,3.65,5,513,186.71K,13.60K,91.01,1
8/25/2021 15:14,KDMN,Put,3/18/2022,5,5.39,1.12,5,2.62K,301.19K,12.04K,8.74,0
8/25/2021 14:59,RCL,Put,1/21/2022,75,83.47,6.05,5,1.08K,654.19K,6.74K,11.11,0
8/25/2021 14:49,WMT,Put,6/17/2022,135,149.11,5.35,8,690,371.95K,1.45K,10.46,1
8/25/2021 14:44,FBRX,Put,9/17/2021,17.5,28.82,4.85,5,419,206.09K,2.21K,62.17,1
8/25/2021 14:33,CAT,Call,10/15/2021,220,214.99,5.38,5,560,304.83K,3.48K,2.3,0
8/25/2021 14:31,GES,Call,12/17/2021,27,24.32,2.1,7,2.47K,518.20K,6,11.98,0
8/25/2021 14:20,WDC,Call,9/17/2021,75,65.93,0.99,6,5.28K,570.62K,1.29K,13.86,0
8/25/2021 13:21,NTES,Call,3/18/2022,110,90.67,5.15,6,320,169.60K,156,21.32,0
8/25/2021 12:31,CSCO,Put,6/17/2022,60,60.17,5.23,5,1.34K,702.98K,1.04K,0.29,1
8/25/2021 12:28,SJM,Put,9/17/2021,125,127.14,2.55,6,1.43K,371.69K,398,1.66,1
8/25/2021 12:27,RIOT,Put,9/10/2021,35,37.91,1.62,10,4.47K,708.99K,640,8.67,1
8/25/2021 12:23,JPM,Put,9/17/2021,160,161.66,2.6,6,603,157.78K,7.51K,1.05,1
8/25/2021 12:04,NOW,Put,9/3/2021,605,617.7,6.1,5,3.84K,1.71M,16,2.64,0
8/25/2021 12:03,LUV,Call,10/15/2021,55,51.96,1.47,7,6.34K,904.95K,8.27K,6.29,1
8/25/2021 11:54,ARE,Call,10/15/2021,210,204.48,2.7,5,602,167.12K,246,2.66,1
8/25/2021 11:53,CZR,Call,12/17/2021,100,97.25,9.45,6,446,416.08K,4.79K,3.15,1
8/25/2021 11:52,NFLX,Call,8/27/2021,555,547.91,1.9,6,1.29K,282.72K,1.98K,1.22,1
8/25/2021 11:48,HPQ,Call,9/17/2021,29.5,29.45,1.04,6,2.21K,226.37K,68,0.32,1
8/25/2021 11:31,DLTR,Put,8/27/2021,104,105.86,2.03,5,1.11K,230.32K,531,1.79,1
8/25/2021 11:24,BAC,Put,4/14/2022,40,42.28,2.88,9,3.31K,958.06K,3.38K,5.72,1
8/25/2021 11:20,UBER,Call,11/19/2021,42.5,41.85,3.18,9,2.27K,722.75K,6.46K,1.63,1
8/25/2021 11:09,KWEB,Call,1/21/2022,55,49.12,3.3,5,2.65K,898.77K,29.51K,11.51,1
8/25/2021 11:04,ACM,Call,12/17/2021,70,65.83,2.52,6,6.84K,1.77M,252,7.31,1
8/25/2021 11:00,BAC,Call,1/21/2022,45,42.13,1.63,5,3.08K,467.48K,107.88K,7.16,1
8/25/2021 10:47,HOOD,Call,1/21/2022,50,48.16,8.1,5,327,266.50K,712,3.82,1
8/25/2021 10:44,DKS,Call,8/27/2021,135,131.6,1.6,14,2.23K,527.62K,601,1.98,1
8/25/2021 10:41,DHR,Put,10/15/2021,300,319.04,4.25,6,403,176.13K,96,6.33,1
8/25/2021 10:40,PLCE,Put,12/17/2021,95,100.74,10.85,6,687,763.33K,32,5.59,1
8/25/2021 10:39,SAM,Put,12/17/2021,540,563.09,45.5,5,399,1.80M,7,4.67,1
8/25/2021 10:35,MTZ,Call,10/15/2021,105,94.44,1.48,6,1.63K,250.53K,109,11.35,0
8/25/2021 10:34,MTZ,Call,10/15/2021,100,94.42,2.5,5,840,232.84K,344,6,0
8/25/2021 10:27,SNPS,Put,11/19/2021,320,325.47,11.45,5,500,571.54K,393,1.68,1
8/25/2021 10:25,PLUG,Call,9/17/2021,27,26.25,1.33,9,1.80K,236.80K,151,3,1
8/25/2021 10:22,GOOGL,Call,8/27/2021,2870,2835.75,4.2,10,1.35K,567.88K,505,1.13,1
8/25/2021 10:18,PENN,Call,10/15/2021,85,76.55,3.2,5,596,181.16K,7.61K,11.74,1
8/25/2021 10:17,TWTR,Call,11/19/2021,67.5,63.75,3.75,24,6.98K,2.60M,6.11K,5.98,1
8/25/2021 10:16,SNAP,Call,11/19/2021,75,74.09,7.17,5,2.26K,1.64M,9.91K,1.23,1
8/25/2021 10:04,GE,Call,10/15/2021,105,103.76,4.03,5,453,182.05K,481,1.2,1
8/25/2021 10:02,JD,Put,10/15/2021,70,74.68,2.8,5,1.42K,401.65K,13.90K,6.59,1
8/25/2021 9:56,GPS,Put,9/17/2021,26,28.01,0.95,7,5.77K,539.19K,1.70K,8.02,1
8/25/2021 9:56,JWN,Put,9/17/2021,30,31.34,1.31,7,5.00K,632.74K,1.16K,4.57,1
8/25/2021 9:53,NVAX,Call,8/27/2021,280,242.77,1.58,5,1.96K,246.47K,621,15.36,0
8/25/2021 9:50,NCLH,Call,1/20/2023,27.5,26.08,6.38,9,610,391.11K,8.77K,5.75,1
8/25/2021 9:47,ATVI,Call,2/18/2022,90,81.57,3.62,6,1.36K,502.46K,695,10.33,0
8/25/2021 9:47,FB,Call,8/27/2021,370,368.6,2,6,1.27K,217.68K,7.93K,0.5,1
8/25/2021 9:42,TIGR,Call,1/21/2022,20,14.21,1.85,6,2.49K,472.72K,3.88K,40.75,0
8/25/2021 9:40,GPS,Put,8/27/2021,25,28.03,0.33,6,7.73K,258.97K,15.77K,12.19,1
8/25/2021 9:37,AMD,Call,8/27/2021,110,109.18,1.36,10,4.25K,556.31K,25.67K,0.79,1
8/25/2021 9:37,NVDA,Call,8/27/2021,222.5,221.77,2.75,37,8.76K,2.14M,8.08K,0.73,1
8/25/2021 9:36,AMZN,Put,9/17/2021,3100,3316.27,11.77,5,345,406.49K,3.49K,7,0
8/25/2021 9:35,MRNA,Call,8/27/2021,400,398.1,9.72,6,476,435.03K,5.73K,0.8,1
8/25/2021 9:35,INTC,Put,3/18/2022,50,54.16,2.82,5,558,160.15K,2.14K,8.19,1
8/25/2021 9:35,MSFT,Call,9/3/2021,310,303.58,1.06,6,1.81K,207.27K,3.52K,1.98,1
8/25/2021 9:33,ASO,Call,12/17/2021,43,41.87,5.1,6,1.20K,612.00K,121,2.71,1
8/25/2021 9:33,CRWD,Call,8/27/2021,275,271.45,4.17,7,735,267.73K,1.36K,1.64,1
8/25/2021 9:32,SPY,Call,9/20/2021,448,447.83,4.88,7,6.70K,3.28M,514,0.04,1
8/25/2021 9:31,NIO,Put,8/27/2021,38,38.31,0.61,6,5.43K,336.54K,10.63K,0.83,1
8/24/2021 15:58,NUE,Call,10/15/2021,125,123.25,6.45,7,1.02K,670.27K,2.55K,1.29,0
8/24/2021 15:39,MCHP,Put,10/15/2021,145,147.93,5.25,6,328,169.50K,323,2.22,1
8/24/2021 15:30,CME,Put,10/15/2021,200,200.27,6.3,5,468,300.51K,300,0.23,1
8/24/2021 15:17,ALL,Call,1/21/2022,170,137.57,0.47,5,5.00K,255.00K,5.38K,23.68,0
8/24/2021 15:11,LOW,Put,10/15/2021,200,204.04,4.7,5,347,153.83K,2.09K,2.26,0
8/24/2021 15:08,IGT,Call,11/19/2021,20,19.61,1.95,5,1.96K,388.77K,244,2.37,1
8/24/2021 15:01,TAL,Call,9/17/2021,7.5,5.49,0.33,5,8.01K,255.50K,14.31K,37.21,0
8/24/2021 14:59,GPS,Call,9/3/2021,29.5,29.22,1.41,5,6.76K,954.43K,100,0.98,0
8/24/2021 14:41,VIAC,Call,1/21/2022,45,40.69,2.37,6,1.67K,398.83K,17.31K,10.62,0
8/24/2021 14:35,AG,Call,1/21/2022,13,12.52,1.54,5,1.25K,193.34K,1.71K,4.04,1
8/24/2021 14:13,DHR,Call,3/18/2022,400,322.29,2.62,5,757,258.12K,2,24.2,0
8/24/2021 14:06,LMND,Call,12/17/2021,100,75.11,4.1,6,576,236.16K,1.27K,33.11,0
8/24/2021 14:06,GME,Call,8/27/2021,200,192.76,9.78,52,4.15K,3.89M,2.32K,4.4,1
8/24/2021 14:05,FSLY,Call,12/17/2021,45,43.87,5.78,7,951,548.48K,695,2.81,1
8/24/2021 14:02,CZR,Call,12/17/2021,110,93.43,4.73,5,456,217.17K,16.18K,17.57,1
8/24/2021 13:44,VALE,Put,10/15/2021,18,19.08,1.15,5,3.35K,394.31K,1.87K,6.03,1
8/24/2021 13:42,MT,Call,10/15/2021,35,34.54,1.95,7,5.09K,1.02M,2.59K,1.3,1
8/24/2021 13:39,COP,Call,1/20/2023,70,55.21,3.4,6,526,180.59K,1.49K,26.8,1
8/24/2021 13:33,C,Call,3/18/2022,72.5,71.93,5.42,6,967,527.01K,1.77K,0.8,1
8/24/2021 12:56,MMM,Put,10/15/2021,190,194.57,3.43,10,1.90K,650.62K,2.27K,2.41,1
8/24/2021 12:54,MAR,Put,6/17/2022,120,136.69,8.77,5,605,524.55K,252,14.02,0
8/24/2021 12:47,CSCO,Call,1/20/2023,60,59,5.42,5,558,304.11K,3.80K,1.7,1
8/24/2021 12:46,GE,Put,11/19/2021,100,103.28,5.12,7,903,465.68K,1.52K,3.25,1
8/24/2021 12:44,FUBO,Call,1/20/2023,40,27.02,6.35,5,500,320.63K,2.54K,48.28,0
8/24/2021 12:35,SI,Call,9/17/2021,120,109.49,4.45,5,927,455.65K,423,8.96,1
8/24/2021 12:33,LVS,Call,1/21/2022,45,42.24,3.83,8,3.22K,1.24M,5.22K,6.58,1
8/24/2021 12:16,TDC,Call,9/17/2021,55,53.45,1.73,6,1.82K,319.02K,2.14K,2.89,1
8/24/2021 12:06,MOMO,Put,9/17/2021,12,12.65,0.58,5,5.46K,317.07K,9.27K,5.35,1
8/24/2021 11:55,OPEN,Put,2/18/2022,16,17,2.73,5,851,234.03K,915,6.16,0
